Ligne (ID);Ligne (nom court);Code du sens;Destination;Point d'arrêt (ID);Point d'arrêt (nom);Coordonnées;Arrivée;Départ;Précision
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T15:06:12+01:00;2021-03-04T15:06:30+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T13:43:02+01:00;2021-03-04T13:43:23+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T12:44:17+01:00;2021-03-04T12:44:38+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T15:08:39+01:00;2021-03-04T15:08:57+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T13:55:44+01:00;2021-03-04T13:56:05+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T12:48:29+01:00;2021-03-04T12:48:50+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T15:18:29+01:00;2021-03-04T15:18:47+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T13:59:50+01:00;2021-03-04T14:00:11+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T12:56:53+01:00;2021-03-04T12:57:14+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T15:20:48+01:00;2021-03-04T15:21:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T14:19:29+01:00;2021-03-04T14:19:50+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T12:58:59+01:00;2021-03-04T12:59:20+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T15:22:53+01:00;2021-03-04T15:23:11+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T14:21:56+01:00;2021-03-04T14:22:17+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T13:03:11+01:00;2021-03-04T13:03:29+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T15:25:09+01:00;2021-03-04T15:25:27+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T14:29:17+01:00;2021-03-04T14:29:38+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T13:09:29+01:00;2021-03-04T13:09:47+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T15:27:00+01:00;2021-03-04T15:27:18+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T14:31:44+01:00;2021-03-04T14:32:05+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T13:11:35+01:00;2021-03-04T13:11:53+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-04T12:32:34+01:00;2021-03-04T12:32:48+01:00;Temps réel
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T14:36:38+01:00;2021-03-04T14:36:59+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T13:19:56+01:00;2021-03-04T13:20:14+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-04T12:34:28+01:00;2021-03-04T12:34:42+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T14:41:32+01:00;2021-03-04T14:41:53+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-04T13:22:02+01:00;2021-03-04T13:22:20+01:00;Applicable
