identifiantStation;nomStation;codeLigne;sensLigne;heureEstimeeDepart;dateModification;cleModification;cleTri
TRANSPOLE:StopPointRef:BP:4670:LOC;REPUBLIQUE;18;HOTEL DE VILLE;2021-03-05T23:31:22+01:00;2021-03-05T23:27:14+01:00;TRANSPOLE:ItemId::359312:LOC;HOTEL DE VILLE/REPUBLIQUE/2021-03-05T23:31:22.000+01:00
TRANSPOLE:StopPointRef:BP:4670:LOC;REPUBLIQUE;18;HOTEL DE VILLE;2021-03-06T00:02:27+01:00;2021-03-05T23:46:59+01:00;TRANSPOLE:ItemId::360008:LOC;HOTEL DE VILLE/REPUBLIQUE/2021-03-06T00:02:27.000+01:00
TRANSPOLE:StopPointRef:BP:4670:LOC;REPUBLIQUE;18;HOTEL DE VILLE;2021-03-06T00:30:42+01:00;2021-03-05T23:59:14+01:00;TRANSPOLE:ItemId::360260:LOC;HOTEL DE VILLE/REPUBLIQUE/2021-03-06T00:30:42.000+01:00
TRANSPOLE:StopPointRef:BP:6058:LOC;SAINT CHARLES;18;HOTEL DE VILLE;2021-03-05T23:18:37+01:00;2021-03-05T23:11:29+01:00;TRANSPOLE:ItemId::359303:LOC;HOTEL DE VILLE/SAINT CHARLES/2021-03-05T23:18:37.000+01:00
TRANSPOLE:StopPointRef:BP:6058:LOC;SAINT CHARLES;18;HOTEL DE VILLE;2021-03-05T23:47:55+01:00;2021-03-05T22:31:14+01:00;TRANSPOLE:ItemId::359999:LOC;HOTEL DE VILLE/SAINT CHARLES/2021-03-05T23:47:55.000+01:00
TRANSPOLE:StopPointRef:BP:6058:LOC;SAINT CHARLES;18;HOTEL DE VILLE;2021-03-06T00:17:55+01:00;2021-03-05T23:01:29+01:00;TRANSPOLE:ItemId::360251:LOC;HOTEL DE VILLE/SAINT CHARLES/2021-03-06T00:17:55.000+01:00
TRANSPOLE:StopPointRef:BP:5264:LOC;SOLFERINO;18;HOTEL DE VILLE;2021-03-05T23:27:20+01:00;2021-03-05T23:17:44+01:00;TRANSPOLE:ItemId::359309:LOC;HOTEL DE VILLE/SOLFERINO/2021-03-05T23:27:20.000+01:00
TRANSPOLE:StopPointRef:BP:5264:LOC;SOLFERINO;18;HOTEL DE VILLE;2021-03-05T23:56:32+01:00;2021-03-05T23:49:29+01:00;TRANSPOLE:ItemId::360005:LOC;HOTEL DE VILLE/SOLFERINO/2021-03-05T23:56:32.000+01:00
TRANSPOLE:StopPointRef:BP:5264:LOC;SOLFERINO;18;HOTEL DE VILLE;2021-03-06T00:25:34+01:00;2021-03-05T23:26:14+01:00;TRANSPOLE:ItemId::360257:LOC;HOTEL DE VILLE/SOLFERINO/2021-03-06T00:25:34.000+01:00
TRANSPOLE:StopPointRef:BP:3718:LOC;UNIV CATHOLIQUE;18;HOTEL DE VILLE;2021-03-05T23:26:49+01:00;2021-03-05T23:14:44+01:00;TRANSPOLE:ItemId::359308:LOC;HOTEL DE VILLE/UNIV CATHOLIQUE/2021-03-05T23:26:49.000+01:00
TRANSPOLE:StopPointRef:BP:3718:LOC;UNIV CATHOLIQUE;18;HOTEL DE VILLE;2021-03-05T23:56:33+01:00;2021-03-05T23:45:59+01:00;TRANSPOLE:ItemId::360004:LOC;HOTEL DE VILLE/UNIV CATHOLIQUE/2021-03-05T23:56:33.000+01:00
TRANSPOLE:StopPointRef:BP:3718:LOC;UNIV CATHOLIQUE;18;HOTEL DE VILLE;2021-03-06T00:25:39+01:00;2021-03-06T00:12:14+01:00;TRANSPOLE:ItemId::360256:LOC;HOTEL DE VILLE/UNIV CATHOLIQUE/2021-03-06T00:25:39.000+01:00
TRANSPOLE:StopPointRef:BP:5414:LOC;VALMY;18;HOTEL DE VILLE;2021-03-05T23:21:28+01:00;2021-03-05T23:19:14+01:00;TRANSPOLE:ItemId::357809:LOC;HOTEL DE VILLE/VALMY/2021-03-05T23:21:28.000+01:00
TRANSPOLE:StopPointRef:BP:5414:LOC;VALMY;18;HOTEL DE VILLE;2021-03-05T23:51:13+01:00;2021-03-05T23:38:59+01:00;TRANSPOLE:ItemId::359327:LOC;HOTEL DE VILLE/VALMY/2021-03-05T23:51:13.000+01:00
TRANSPOLE:StopPointRef:BP:5414:LOC;VALMY;18;HOTEL DE VILLE;2021-03-06T00:22:19+01:00;2021-03-05T23:48:34+01:00;TRANSPOLE:ItemId::360023:LOC;HOTEL DE VILLE/VALMY/2021-03-06T00:22:19.000+01:00
TRANSPOLE:StopPointRef:BP:5357:LOC;VERSAILLES;18;HOTEL DE VILLE;2021-03-05T23:21:20+01:00;2021-03-05T23:06:21+01:00;TRANSPOLE:ItemId::357808:LOC;HOTEL DE VILLE/VERSAILLES/2021-03-05T23:21:20.000+01:00
TRANSPOLE:StopPointRef:BP:5357:LOC;VERSAILLES;18;HOTEL DE VILLE;2021-03-05T23:50:04+01:00;2021-03-05T23:38:59+01:00;TRANSPOLE:ItemId::359326:LOC;HOTEL DE VILLE/VERSAILLES/2021-03-05T23:50:04.000+01:00
TRANSPOLE:StopPointRef:BP:5357:LOC;VERSAILLES;18;HOTEL DE VILLE;2021-03-06T00:21:29+01:00;2021-03-05T23:47:59+01:00;TRANSPOLE:ItemId::360022:LOC;HOTEL DE VILLE/VERSAILLES/2021-03-06T00:21:29.000+01:00
TRANSPOLE:StopPointRef:BP:2100:LOC;ZI HELLU - EPINE;18;HOTEL DE VILLE;2021-03-05T23:42:34+01:00;2021-03-05T23:35:59+01:00;TRANSPOLE:ItemId::359321:LOC;HOTEL DE VILLE/ZI HELLU - EPINE/2021-03-05T23:42:34.000+01:00
TRANSPOLE:StopPointRef:BP:2100:LOC;ZI HELLU - EPINE;18;HOTEL DE VILLE;2021-03-06T00:12:34+01:00;2021-03-06T00:04:44+01:00;TRANSPOLE:ItemId::360017:LOC;HOTEL DE VILLE/ZI HELLU - EPINE/2021-03-06T00:12:34.000+01:00
TRANSPOLE:StopPointRef:BP:2100:LOC;ZI HELLU - EPINE;18;HOTEL DE VILLE;2021-03-06T00:42:33+01:00;2021-03-05T23:25:29+01:00;TRANSPOLE:ItemId::360269:LOC;HOTEL DE VILLE/ZI HELLU - EPINE/2021-03-06T00:42:33.000+01:00
TRANSPOLE:StopPointRef:BP:277:LOC;AUGEREAU;L5;LE PARC;2021-03-05T23:23:15+01:00;2021-03-05T23:17:29+01:00;TRANSPOLE:ItemId::464372:LOC;LE PARC/AUGEREAU/2021-03-05T23:23:15.000+01:00
TRANSPOLE:StopPointRef:BP:277:LOC;AUGEREAU;L5;LE PARC;2021-03-05T23:48:34+01:00;2021-03-05T23:38:59+01:00;TRANSPOLE:ItemId::467542:LOC;LE PARC/AUGEREAU/2021-03-05T23:48:34.000+01:00
TRANSPOLE:StopPointRef:BP:277:LOC;AUGEREAU;L5;LE PARC;2021-03-06T00:18:48+01:00;2021-03-05T23:47:29+01:00;TRANSPOLE:ItemId::464916:LOC;LE PARC/AUGEREAU/2021-03-06T00:18:48.000+01:00
TRANSPOLE:StopPointRef:BP:4942:LOC;BD DE METZ;L5;LE PARC;2021-03-05T23:20:29+01:00;2021-03-05T23:17:16+01:00;TRANSPOLE:ItemId::464369:LOC;LE PARC/BD DE METZ/2021-03-05T23:20:29.000+01:00
TRANSPOLE:StopPointRef:BP:4942:LOC;BD DE METZ;L5;LE PARC;2021-03-05T23:45:30+01:00;2021-03-05T23:31:44+01:00;TRANSPOLE:ItemId::467539:LOC;LE PARC/BD DE METZ/2021-03-05T23:45:30.000+01:00
TRANSPOLE:StopPointRef:BP:4942:LOC;BD DE METZ;L5;LE PARC;2021-03-06T00:14:30+01:00;2021-03-06T00:05:29+01:00;TRANSPOLE:ItemId::464913:LOC;LE PARC/BD DE METZ/2021-03-06T00:14:30.000+01:00
TRANSPOLE:StopPointRef:BP:5579:LOC;CASERNE POMPIERS;L5;LE PARC;2021-03-05T23:23:39+01:00;2021-03-05T23:15:59+01:00;TRANSPOLE:ItemId::466297:LOC;LE PARC/CASERNE POMPIERS/2021-03-05T23:23:39.000+01:00
TRANSPOLE:StopPointRef:BP:5579:LOC;CASERNE POMPIERS;L5;LE PARC;2021-03-05T23:34:13+01:00;2021-03-05T23:22:42+01:00;TRANSPOLE:ItemId::464381:LOC;LE PARC/CASERNE POMPIERS/2021-03-05T23:34:13.000+01:00
TRANSPOLE:StopPointRef:BP:5579:LOC;CASERNE POMPIERS;L5;LE PARC;2021-03-05T23:57:16+01:00;2021-03-05T23:44:29+01:00;TRANSPOLE:ItemId::467551:LOC;LE PARC/CASERNE POMPIERS/2021-03-05T23:57:16.000+01:00
TRANSPOLE:StopPointRef:BP:8449:LOC;CH DE DRIANT;L5;LE PARC;2021-03-05T23:22:34+01:00;2021-03-05T23:14:29+01:00;TRANSPOLE:ItemId::464371:LOC;LE PARC/CH DE DRIANT/2021-03-05T23:22:34.000+01:00
TRANSPOLE:StopPointRef:BP:8449:LOC;CH DE DRIANT;L5;LE PARC;2021-03-05T23:48:37+01:00;2021-03-05T23:36:59+01:00;TRANSPOLE:ItemId::467541:LOC;LE PARC/CH DE DRIANT/2021-03-05T23:48:37.000+01:00
TRANSPOLE:StopPointRef:BP:8449:LOC;CH DE DRIANT;L5;LE PARC;2021-03-06T00:17:27+01:00;2021-03-06T00:01:59+01:00;TRANSPOLE:ItemId::464915:LOC;LE PARC/CH DE DRIANT/2021-03-06T00:17:27.000+01:00
TRANSPOLE:StopPointRef:BP:4575:LOC;CHAMP DE MARS;L5;LE PARC;2021-03-05T23:36:21+01:00;2021-03-05T23:29:29+01:00;TRANSPOLE:ItemId::467532:LOC;LE PARC/CHAMP DE MARS/2021-03-05T23:36:21.000+01:00
TRANSPOLE:StopPointRef:BP:4575:LOC;CHAMP DE MARS;L5;LE PARC;2021-03-06T00:05:32+01:00;2021-03-05T23:46:59+01:00;TRANSPOLE:ItemId::464906:LOC;LE PARC/CHAMP DE MARS/2021-03-06T00:05:32.000+01:00
TRANSPOLE:StopPointRef:BP:4575:LOC;CHAMP DE MARS;L5;LE PARC;2021-03-06T00:33:11+01:00;2021-03-05T23:08:29+01:00;TRANSPOLE:ItemId::465450:LOC;LE PARC/CHAMP DE MARS/2021-03-06T00:33:11.000+01:00
TRANSPOLE:StopPointRef:BP:3664:LOC;CHAUFOUR;L5;LE PARC;2021-03-05T23:26:36+01:00;2021-03-05T23:25:14+01:00;TRANSPOLE:ItemId::467525:LOC;LE PARC/CHAUFOUR/2021-03-05T23:26:36.000+01:00
TRANSPOLE:StopPointRef:BP:3664:LOC;CHAUFOUR;L5;LE PARC;2021-03-05T23:52:46+01:00;2021-03-05T23:44:29+01:00;TRANSPOLE:ItemId::464899:LOC;LE PARC/CHAUFOUR/2021-03-05T23:52:46.000+01:00
TRANSPOLE:StopPointRef:BP:3664:LOC;CHAUFOUR;L5;LE PARC;2021-03-06T00:20:41+01:00;2021-03-05T23:53:59+01:00;TRANSPOLE:ItemId::465443:LOC;LE PARC/CHAUFOUR/2021-03-06T00:20:41.000+01:00
TRANSPOLE:StopPointRef:BP:1040:LOC;COLBERT;L5;LE PARC;2021-03-05T23:39:15+01:00;2021-03-05T23:30:14+01:00;TRANSPOLE:ItemId::467535:LOC;LE PARC/COLBERT/2021-03-05T23:39:15.000+01:00
TRANSPOLE:StopPointRef:BP:1040:LOC;COLBERT;L5;LE PARC;2021-03-06T00:09:31+01:00;2021-03-05T23:49:44+01:00;TRANSPOLE:ItemId::464909:LOC;LE PARC/COLBERT/2021-03-06T00:09:31.000+01:00
TRANSPOLE:StopPointRef:BP:1040:LOC;COLBERT;L5;LE PARC;2021-03-06T00:36:03+01:00;2021-03-05T23:37:59+01:00;TRANSPOLE:ItemId::465453:LOC;LE PARC/COLBERT/2021-03-06T00:36:03.000+01:00
TRANSPOLE:StopPointRef:BP:8454:LOC;CORMONTAIGNE;L5;LE PARC;2021-03-05T23:40:31+01:00;2021-03-05T23:31:44+01:00;TRANSPOLE:ItemId::467537:LOC;LE PARC/CORMONTAIGNE/2021-03-05T23:40:31.000+01:00
TRANSPOLE:StopPointRef:BP:8454:LOC;CORMONTAIGNE;L5;LE PARC;2021-03-06T00:09:15+01:00;2021-03-06T00:03:29+01:00;TRANSPOLE:ItemId::464911:LOC;LE PARC/CORMONTAIGNE/2021-03-06T00:09:15.000+01:00
TRANSPOLE:StopPointRef:BP:8454:LOC;CORMONTAIGNE;L5;LE PARC;2021-03-06T00:38:01+01:00;2021-03-05T23:27:40+01:00;TRANSPOLE:ItemId::465455:LOC;LE PARC/CORMONTAIGNE/2021-03-06T00:38:01.000+01:00
TRANSPOLE:StopPointRef:BP:4940:LOC;DHAINAUT;L5;LE PARC;2021-03-05T23:18:36+01:00;2021-03-05T23:10:14+01:00;TRANSPOLE:ItemId::466292:LOC;LE PARC/DHAINAUT/2021-03-05T23:18:36.000+01:00
TRANSPOLE:StopPointRef:BP:4940:LOC;DHAINAUT;L5;LE PARC;2021-03-05T23:28:42+01:00;2021-03-05T23:20:54+01:00;TRANSPOLE:ItemId::464376:LOC;LE PARC/DHAINAUT/2021-03-05T23:28:42.000+01:00
TRANSPOLE:StopPointRef:BP:4940:LOC;DHAINAUT;L5;LE PARC;2021-03-05T23:52:20+01:00;2021-03-05T23:41:44+01:00;TRANSPOLE:ItemId::467546:LOC;LE PARC/DHAINAUT/2021-03-05T23:52:20.000+01:00
TRANSPOLE:StopPointRef:BP:1733:LOC;GARE TOURNAI;L5;LE PARC;2021-03-05T23:33:32+01:00;2021-03-05T23:20:54+01:00;TRANSPOLE:ItemId::467528:LOC;LE PARC/GARE TOURNAI/2021-03-05T23:33:32.000+01:00
TRANSPOLE:StopPointRef:BP:1733:LOC;GARE TOURNAI;L5;LE PARC;2021-03-06T00:00:40+01:00;2021-03-05T23:47:44+01:00;TRANSPOLE:ItemId::464902:LOC;LE PARC/GARE TOURNAI/2021-03-06T00:00:40.000+01:00
TRANSPOLE:StopPointRef:BP:1733:LOC;GARE TOURNAI;L5;LE PARC;2021-03-06T00:27:44+01:00;2021-03-05T23:59:29+01:00;TRANSPOLE:ItemId::465446:LOC;LE PARC/GARE TOURNAI/2021-03-06T00:27:44.000+01:00
TRANSPOLE:StopPointRef:BP:1641:LOC;GARE;L5;LE PARC;2021-03-05T23:23:35+01:00;2021-03-05T23:20:14+01:00;TRANSPOLE:ItemId::467523:LOC;LE PARC/GARE/2021-03-05T23:23:35.000+01:00
TRANSPOLE:StopPointRef:BP:1641:LOC;GARE;L5;LE PARC;2021-03-05T23:51:27+01:00;2021-03-05T23:50:29+01:00;TRANSPOLE:ItemId::464897:LOC;LE PARC/GARE/2021-03-05T23:51:27.000+01:00
TRANSPOLE:StopPointRef:BP:1641:LOC;GARE;L5;LE PARC;2021-03-06T00:18:07+01:00;2021-03-05T23:23:44+01:00;TRANSPOLE:ItemId::465441:LOC;LE PARC/GARE/2021-03-06T00:18:07.000+01:00
TRANSPOLE:StopPointRef:BP:807:LOC;HEURTEBISE;L5;LE PARC;2021-03-05T23:20:25+01:00;2021-03-05T23:08:44+01:00;TRANSPOLE:ItemId::466293:LOC;LE PARC/HEURTEBISE/2021-03-05T23:20:25.000+01:00
TRANSPOLE:StopPointRef:BP:807:LOC;HEURTEBISE;L5;LE PARC;2021-03-05T23:29:09+01:00;2021-03-05T23:27:14+01:00;TRANSPOLE:ItemId::464377:LOC;LE PARC/HEURTEBISE/2021-03-05T23:29:09.000+01:00
TRANSPOLE:StopPointRef:BP:807:LOC;HEURTEBISE;L5;LE PARC;2021-03-05T23:51:15+01:00;2021-03-05T23:47:59+01:00;TRANSPOLE:ItemId::467547:LOC;LE PARC/HEURTEBISE/2021-03-05T23:51:15.000+01:00
TRANSPOLE:StopPointRef:BP:1126:LOC;JARDIN PUBLIC;L5;LE PARC;2021-03-05T23:21:40+01:00;2021-03-05T23:16:14+01:00;TRANSPOLE:ItemId::466295:LOC;LE PARC/JARDIN PUBLIC/2021-03-05T23:21:40.000+01:00
TRANSPOLE:StopPointRef:BP:1126:LOC;JARDIN PUBLIC;L5;LE PARC;2021-03-05T23:32:18+01:00;2021-03-05T23:21:59+01:00;TRANSPOLE:ItemId::464379:LOC;LE PARC/JARDIN PUBLIC/2021-03-05T23:32:18.000+01:00
TRANSPOLE:StopPointRef:BP:1126:LOC;JARDIN PUBLIC;L5;LE PARC;2021-03-05T23:55:28+01:00;2021-03-05T23:42:08+01:00;TRANSPOLE:ItemId::467549:LOC;LE PARC/JARDIN PUBLIC/2021-03-05T23:55:28.000+01:00
TRANSPOLE:StopPointRef:BP:2369:LOC;LILLE EUROPE;L5;LE PARC;2021-03-05T23:29:15+01:00;2021-03-05T23:27:59+01:00;TRANSPOLE:ItemId::467526:LOC;LE PARC/LILLE EUROPE/2021-03-05T23:29:15.000+01:00
TRANSPOLE:StopPointRef:BP:2369:LOC;LILLE EUROPE;L5;LE PARC;2021-03-05T23:58:30+01:00;2021-03-05T23:47:44+01:00;TRANSPOLE:ItemId::464900:LOC;LE PARC/LILLE EUROPE/2021-03-05T23:58:30.000+01:00
TRANSPOLE:StopPointRef:BP:2369:LOC;LILLE EUROPE;L5;LE PARC;2021-03-06T00:25:34+01:00;2021-03-05T23:56:29+01:00;TRANSPOLE:ItemId::465444:LOC;LE PARC/LILLE EUROPE/2021-03-06T00:25:34.000+01:00
TRANSPOLE:StopPointRef:BP:6773:LOC;LILLE FLANDRES;L5;LE PARC;2021-03-05T23:33:26+01:00;2021-03-05T23:22:59+01:00;TRANSPOLE:ItemId::467527:LOC;LE PARC/LILLE FLANDRES/2021-03-05T23:33:26.000+01:00
TRANSPOLE:StopPointRef:BP:6773:LOC;LILLE FLANDRES;L5;LE PARC;2021-03-05T23:58:38+01:00;2021-03-05T23:43:59+01:00;TRANSPOLE:ItemId::464901:LOC;LE PARC/LILLE FLANDRES/2021-03-05T23:58:38.000+01:00
TRANSPOLE:StopPointRef:BP:6773:LOC;LILLE FLANDRES;L5;LE PARC;2021-03-06T00:26:54+01:00;2021-03-05T23:57:47+01:00;TRANSPOLE:ItemId::465445:LOC;LE PARC/LILLE FLANDRES/2021-03-06T00:26:54.000+01:00
TRANSPOLE:StopPointRef:BP:5819:LOC;LOOS CLEMENCEAU;L5;LE PARC;2021-03-05T23:17:45+01:00;2021-03-05T23:11:51+01:00;TRANSPOLE:ItemId::466291:LOC;LE PARC/LOOS CLEMENCEAU/2021-03-05T23:17:45.000+01:00
TRANSPOLE:StopPointRef:BP:5819:LOC;LOOS CLEMENCEAU;L5;LE PARC;2021-03-05T23:27:26+01:00;2021-03-05T23:21:59+01:00;TRANSPOLE:ItemId::464375:LOC;LE PARC/LOOS CLEMENCEAU/2021-03-05T23:27:26.000+01:00
TRANSPOLE:StopPointRef:BP:5819:LOC;LOOS CLEMENCEAU;L5;LE PARC;2021-03-05T23:51:10+01:00;2021-03-05T23:41:14+01:00;TRANSPOLE:ItemId::467545:LOC;LE PARC/LOOS CLEMENCEAU/2021-03-05T23:51:10.000+01:00
TRANSPOLE:StopPointRef:BP:4939:LOC;LOOS MAIRIE;L5;LE PARC;2021-03-05T23:16:18+01:00;2021-03-05T23:08:44+01:00;TRANSPOLE:ItemId::466290:LOC;LE PARC/LOOS MAIRIE/2021-03-05T23:16:18.000+01:00
TRANSPOLE:StopPointRef:BP:4939:LOC;LOOS MAIRIE;L5;LE PARC;2021-03-05T23:26:27+01:00;2021-03-05T23:17:16+01:00;TRANSPOLE:ItemId::464374:LOC;LE PARC/LOOS MAIRIE/2021-03-05T23:26:27.000+01:00
TRANSPOLE:StopPointRef:BP:4939:LOC;LOOS MAIRIE;L5;LE PARC;2021-03-05T23:51:16+01:00;2021-03-05T23:38:14+01:00;TRANSPOLE:ItemId::467544:LOC;LE PARC/LOOS MAIRIE/2021-03-05T23:51:16.000+01:00
TRANSPOLE:StopPointRef:BP:5774:LOC;MAIRIE;L5;LE PARC;2021-03-05T23:23:09+01:00;2021-03-05T23:09:14+01:00;TRANSPOLE:ItemId::466296:LOC;LE PARC/MAIRIE/2021-03-05T23:23:09.000+01:00
TRANSPOLE:StopPointRef:BP:5240:LOC;MAIRIE;L5;LE PARC;2021-03-05T23:24:23+01:00;2021-03-05T23:19:44+01:00;TRANSPOLE:ItemId::467524:LOC;LE PARC/MAIRIE/2021-03-05T23:24:23.000+01:00
TRANSPOLE:StopPointRef:BP:5774:LOC;MAIRIE;L5;LE PARC;2021-03-05T23:32:14+01:00;2021-03-05T23:27:14+01:00;TRANSPOLE:ItemId::464380:LOC;LE PARC/MAIRIE/2021-03-05T23:32:14.000+01:00
TRANSPOLE:StopPointRef:BP:5240:LOC;MAIRIE;L5;LE PARC;2021-03-05T23:51:42+01:00;2021-03-05T23:47:29+01:00;TRANSPOLE:ItemId::464898:LOC;LE PARC/MAIRIE/2021-03-05T23:51:42.000+01:00
TRANSPOLE:StopPointRef:BP:5774:LOC;MAIRIE;L5;LE PARC;2021-03-05T23:54:20+01:00;2021-03-05T23:47:59+01:00;TRANSPOLE:ItemId::467550:LOC;LE PARC/MAIRIE/2021-03-05T23:54:20.000+01:00
TRANSPOLE:StopPointRef:BP:5240:LOC;MAIRIE;L5;LE PARC;2021-03-06T00:19:00+01:00;2021-03-05T23:24:29+01:00;TRANSPOLE:ItemId::465442:LOC;LE PARC/MAIRIE/2021-03-06T00:19:00.000+01:00
TRANSPOLE:StopPointRef:BP:8386:LOC;MARCQ PISCINE;L5;LE PARC;2021-03-05T23:43:00+01:00;2021-03-05T23:20:59+01:00;TRANSPOLE:ItemId::464893:LOC;LE PARC/MARCQ PISCINE/2021-03-05T23:43:00.000+01:00
TRANSPOLE:StopPointRef:BP:8386:LOC;MARCQ PISCINE;L5;LE PARC;2021-03-06T00:13:00+01:00;2021-03-05T23:48:34+01:00;TRANSPOLE:ItemId::465437:LOC;LE PARC/MARCQ PISCINE/2021-03-06T00:13:00.000+01:00
TRANSPOLE:StopPointRef:BP:8458:LOC;MONTGOLFIER;L5;LE PARC;2021-03-05T23:21:42+01:00;2021-03-05T23:17:16+01:00;TRANSPOLE:ItemId::467522:LOC;LE PARC/MONTGOLFIER/2021-03-05T23:21:42.000+01:00
TRANSPOLE:StopPointRef:BP:4282:LOC;MONTGOLFIER;L5;LE PARC;2021-03-05T23:22:35+01:00;2021-03-05T23:20:59+01:00;TRANSPOLE:ItemId::467521:LOC;LE PARC/MONTGOLFIER/2021-03-05T23:22:35.000+01:00
TRANSPOLE:StopPointRef:BP:4282:LOC;MONTGOLFIER;L5;LE PARC;2021-03-05T23:46:37+01:00;2021-03-05T23:22:42+01:00;TRANSPOLE:ItemId::464895:LOC;LE PARC/MONTGOLFIER/2021-03-05T23:46:37.000+01:00
TRANSPOLE:StopPointRef:BP:8458:LOC;MONTGOLFIER;L5;LE PARC;2021-03-05T23:48:43+01:00;2021-03-05T23:43:59+01:00;TRANSPOLE:ItemId::464896:LOC;LE PARC/MONTGOLFIER/2021-03-05T23:48:43.000+01:00
TRANSPOLE:StopPointRef:BP:4282:LOC;MONTGOLFIER;L5;LE PARC;2021-03-06T00:16:37+01:00;2021-03-05T23:49:14+01:00;TRANSPOLE:ItemId::465439:LOC;LE PARC/MONTGOLFIER/2021-03-06T00:16:37.000+01:00
TRANSPOLE:StopPointRef:BP:8458:LOC;MONTGOLFIER;L5;LE PARC;2021-03-06T00:16:59+01:00;2021-03-05T23:02:41+01:00;TRANSPOLE:ItemId::465440:LOC;LE PARC/MONTGOLFIER/2021-03-06T00:16:59.000+01:00
TRANSPOLE:StopPointRef:BP:4687:LOC;NATIONALE;L5;LE PARC;2021-03-05T23:37:14+01:00;2021-03-05T23:26:14+01:00;TRANSPOLE:ItemId::467531:LOC;LE PARC/NATIONALE/2021-03-05T23:37:14.000+01:00
TRANSPOLE:StopPointRef:BP:4687:LOC;NATIONALE;L5;LE PARC;2021-03-06T00:03:42+01:00;2021-03-05T23:44:29+01:00;TRANSPOLE:ItemId::464905:LOC;LE PARC/NATIONALE/2021-03-06T00:03:42.000+01:00
TRANSPOLE:StopPointRef:BP:4687:LOC;NATIONALE;L5;LE PARC;2021-03-06T00:31:37+01:00;2021-03-06T00:02:59+01:00;TRANSPOLE:ItemId::465449:LOC;LE PARC/NATIONALE/2021-03-06T00:31:37.000+01:00
TRANSPOLE:StopPointRef:BP:1297:LOC;PLACE LECLERC;L5;LE PARC;2021-03-05T23:39:45+01:00;2021-03-05T23:36:14+01:00;TRANSPOLE:ItemId::467536:LOC;LE PARC/PLACE LECLERC/2021-03-05T23:39:45.000+01:00
TRANSPOLE:StopPointRef:BP:1297:LOC;PLACE LECLERC;L5;LE PARC;2021-03-06T00:08:18+01:00;2021-03-06T00:02:59+01:00;TRANSPOLE:ItemId::464910:LOC;LE PARC/PLACE LECLERC/2021-03-06T00:08:18.000+01:00
TRANSPOLE:StopPointRef:BP:1297:LOC;PLACE LECLERC;L5;LE PARC;2021-03-06T00:36:48+01:00;2021-03-05T23:38:29+01:00;TRANSPOLE:ItemId::465454:LOC;LE PARC/PLACE LECLERC/2021-03-06T00:36:48.000+01:00
TRANSPOLE:StopPointRef:BP:7932:LOC;PORTE DES POSTES;L5;LE PARC;2021-03-05T23:18:40+01:00;2021-03-05T23:16:29+01:00;TRANSPOLE:ItemId::464368:LOC;LE PARC/PORTE DES POSTES/2021-03-05T23:18:40.000+01:00
TRANSPOLE:StopPointRef:BP:7932:LOC;PORTE DES POSTES;L5;LE PARC;2021-03-05T23:43:43+01:00;2021-03-05T23:31:44+01:00;TRANSPOLE:ItemId::467538:LOC;LE PARC/PORTE DES POSTES/2021-03-05T23:43:43.000+01:00
TRANSPOLE:StopPointRef:BP:7932:LOC;PORTE DES POSTES;L5;LE PARC;2021-03-06T00:12:43+01:00;2021-03-06T00:11:59+01:00;TRANSPOLE:ItemId::464912:LOC;LE PARC/PORTE DES POSTES/2021-03-06T00:12:43.000+01:00
TRANSPOLE:StopPointRef:BP:5201:LOC;RENOIR;L5;LE PARC;2021-03-05T23:20:45+01:00;2021-03-05T23:14:29+01:00;TRANSPOLE:ItemId::464370:LOC;LE PARC/RENOIR/2021-03-05T23:20:45.000+01:00
TRANSPOLE:StopPointRef:BP:5201:LOC;RENOIR;L5;LE PARC;2021-03-05T23:46:39+01:00;2021-03-05T23:36:14+01:00;TRANSPOLE:ItemId::467540:LOC;LE PARC/RENOIR/2021-03-05T23:46:39.000+01:00
TRANSPOLE:StopPointRef:BP:5201:LOC;RENOIR;L5;LE PARC;2021-03-06T00:15:24+01:00;2021-03-06T00:09:29+01:00;TRANSPOLE:ItemId::464914:LOC;LE PARC/RENOIR/2021-03-06T00:15:24.000+01:00
TRANSPOLE:StopPointRef:BP:5318:LOC;REPUBLIQUE;L5;LE PARC;2021-03-05T23:35:41+01:00;2021-03-05T23:20:54+01:00;TRANSPOLE:ItemId::467530:LOC;LE PARC/REPUBLIQUE/2021-03-05T23:35:41.000+01:00
TRANSPOLE:StopPointRef:BP:5318:LOC;REPUBLIQUE;L5;LE PARC;2021-03-06T00:03:41+01:00;2021-03-05T23:51:59+01:00;TRANSPOLE:ItemId::464904:LOC;LE PARC/REPUBLIQUE/2021-03-06T00:03:41.000+01:00
TRANSPOLE:StopPointRef:BP:5318:LOC;REPUBLIQUE;L5;LE PARC;2021-03-06T00:29:53+01:00;2021-03-06T00:00:59+01:00;TRANSPOLE:ItemId::465448:LOC;LE PARC/REPUBLIQUE/2021-03-06T00:29:53.000+01:00
TRANSPOLE:StopPointRef:BP:1893:LOC;RUE DE L'EGLISE;L5;LE PARC;2021-03-05T23:21:31+01:00;2021-03-05T23:17:44+01:00;TRANSPOLE:ItemId::467520:LOC;LE PARC/RUE DE L'EGLISE/2021-03-05T23:21:31.000+01:00
