identifiantStation;nomStation;codeLigne;sensLigne;heureEstimeeDepart;dateModification;cleModification;cleTri
TRANSPOLE:StopPointRef:BP:4670:LOC;REPUBLIQUE;14;MARAIS;2021-03-08T19:06:28+01:00;2021-03-08T18:51:38+01:00;TRANSPOLE:ItemId::727544:LOC;MARAIS/REPUBLIQUE/2021-03-08T19:06:28.000+01:00
TRANSPOLE:StopPointRef:BP:3388:LOC;REPUBLIQUE;14;MARAIS;2021-03-08T19:17:38+01:00;2021-03-08T18:58:23+01:00;TRANSPOLE:ItemId::733598:LOC;MARAIS/REPUBLIQUE/2021-03-08T19:17:38.000+01:00
TRANSPOLE:StopPointRef:BP:4670:LOC;REPUBLIQUE;14;MARAIS;2021-03-08T19:29:15+01:00;2021-03-08T19:25:53+01:00;TRANSPOLE:ItemId::729848:LOC;MARAIS/REPUBLIQUE/2021-03-08T19:29:15.000+01:00
TRANSPOLE:StopPointRef:BP:3388:LOC;REPUBLIQUE;14;MARAIS;2021-03-08T19:35:10+01:00;2021-03-08T19:21:38+01:00;TRANSPOLE:ItemId::727561:LOC;MARAIS/REPUBLIQUE/2021-03-08T19:35:10.000+01:00
TRANSPOLE:StopPointRef:BP:4670:LOC;REPUBLIQUE;14;MARAIS;2021-03-08T19:42:21+01:00;2021-03-08T19:24:52+01:00;TRANSPOLE:ItemId::732622:LOC;MARAIS/REPUBLIQUE/2021-03-08T19:42:21.000+01:00
TRANSPOLE:StopPointRef:BP:3435:LOC;ROUSSEL;14;MARAIS;2021-03-08T19:09:43+01:00;2021-03-08T18:59:53+01:00;TRANSPOLE:ItemId::733594:LOC;MARAIS/ROUSSEL/2021-03-08T19:09:43.000+01:00
TRANSPOLE:StopPointRef:BP:3435:LOC;ROUSSEL;14;MARAIS;2021-03-08T19:27:38+01:00;2021-03-08T19:25:38+01:00;TRANSPOLE:ItemId::727557:LOC;MARAIS/ROUSSEL/2021-03-08T19:27:38.000+01:00
TRANSPOLE:StopPointRef:BP:3435:LOC;ROUSSEL;14;MARAIS;2021-03-08T19:47:36+01:00;2021-03-08T19:38:09+01:00;TRANSPOLE:ItemId::729861:LOC;MARAIS/ROUSSEL/2021-03-08T19:47:36.000+01:00
TRANSPOLE:StopPointRef:BP:3623:LOC;RUE DE L'OISE;14;MARAIS;2021-03-08T19:00:42+01:00;2021-03-08T18:47:38+01:00;TRANSPOLE:ItemId::733589:LOC;MARAIS/RUE DE L'OISE/2021-03-08T19:00:42.000+01:00
TRANSPOLE:StopPointRef:BP:3623:LOC;RUE DE L'OISE;14;MARAIS;2021-03-08T19:20:24+01:00;2021-03-08T19:04:38+01:00;TRANSPOLE:ItemId::727552:LOC;MARAIS/RUE DE L'OISE/2021-03-08T19:20:24.000+01:00
TRANSPOLE:StopPointRef:BP:3623:LOC;RUE DE L'OISE;14;MARAIS;2021-03-08T19:41:27+01:00;2021-03-08T19:32:38+01:00;TRANSPOLE:ItemId::729856:LOC;MARAIS/RUE DE L'OISE/2021-03-08T19:41:27.000+01:00
TRANSPOLE:StopPointRef:BP:5190:LOC;RUE DU PARC;14;MARAIS;2021-03-08T19:07:15+01:00;2021-03-08T18:45:53+01:00;TRANSPOLE:ItemId::729838:LOC;MARAIS/RUE DU PARC/2021-03-08T19:07:15.000+01:00
TRANSPOLE:StopPointRef:BP:5190:LOC;RUE DU PARC;14;MARAIS;2021-03-08T19:20:06+01:00;2021-03-08T19:09:08+01:00;TRANSPOLE:ItemId::732612:LOC;MARAIS/RUE DU PARC/2021-03-08T19:20:06.000+01:00
TRANSPOLE:StopPointRef:BP:5190:LOC;RUE DU PARC;14;MARAIS;2021-03-08T19:48:40+01:00;2021-03-08T19:38:23+01:00;TRANSPOLE:ItemId::728449:LOC;MARAIS/RUE DU PARC/2021-03-08T19:48:40.000+01:00
TRANSPOLE:StopPointRef:BP:3290:LOC;SCRIVE;14;MARAIS;2021-03-08T19:02:50+01:00;2021-03-08T17:46:23+01:00;TRANSPOLE:ItemId::729834:LOC;MARAIS/SCRIVE/2021-03-08T19:02:50.000+01:00
TRANSPOLE:StopPointRef:BP:3290:LOC;SCRIVE;14;MARAIS;2021-03-08T19:13:50+01:00;2021-03-08T17:57:23+01:00;TRANSPOLE:ItemId::732608:LOC;MARAIS/SCRIVE/2021-03-08T19:13:50.000+01:00
TRANSPOLE:StopPointRef:BP:3290:LOC;SCRIVE;14;MARAIS;2021-03-08T19:43:36+01:00;2021-03-08T19:36:53+01:00;TRANSPOLE:ItemId::728445:LOC;MARAIS/SCRIVE/2021-03-08T19:43:36.000+01:00
TRANSPOLE:StopPointRef:BP:4305:LOC;TANNEURS;14;MARAIS;2021-03-08T19:02:38+01:00;2021-03-08T18:54:08+01:00;TRANSPOLE:ItemId::727543:LOC;MARAIS/TANNEURS/2021-03-08T19:02:38.000+01:00
TRANSPOLE:StopPointRef:BP:4305:LOC;TANNEURS;14;MARAIS;2021-03-08T19:28:33+01:00;2021-03-08T19:05:53+01:00;TRANSPOLE:ItemId::729847:LOC;MARAIS/TANNEURS/2021-03-08T19:28:33.000+01:00
TRANSPOLE:StopPointRef:BP:4305:LOC;TANNEURS;14;MARAIS;2021-03-08T19:39:26+01:00;2021-03-08T19:28:06+01:00;TRANSPOLE:ItemId::732621:LOC;MARAIS/TANNEURS/2021-03-08T19:39:26.000+01:00
TRANSPOLE:StopPointRef:BP:644:LOC;TILMANT;14;MARAIS;2021-03-08T19:02:18+01:00;2021-03-08T18:48:38+01:00;TRANSPOLE:ItemId::733590:LOC;MARAIS/TILMANT/2021-03-08T19:02:18.000+01:00
TRANSPOLE:StopPointRef:BP:644:LOC;TILMANT;14;MARAIS;2021-03-08T19:22:27+01:00;2021-03-08T19:04:08+01:00;TRANSPOLE:ItemId::727553:LOC;MARAIS/TILMANT/2021-03-08T19:22:27.000+01:00
TRANSPOLE:StopPointRef:BP:644:LOC;TILMANT;14;MARAIS;2021-03-08T19:42:10+01:00;2021-03-08T19:35:53+01:00;TRANSPOLE:ItemId::729857:LOC;MARAIS/TILMANT/2021-03-08T19:42:10.000+01:00
TRANSPOLE:StopPointRef:BP:5269:LOC;VICTOIRE;14;MARAIS;2021-03-08T19:05:00+01:00;2021-03-08T18:41:53+01:00;TRANSPOLE:ItemId::729836:LOC;MARAIS/VICTOIRE/2021-03-08T19:05:00.000+01:00
TRANSPOLE:StopPointRef:BP:5269:LOC;VICTOIRE;14;MARAIS;2021-03-08T19:17:31+01:00;2021-03-08T19:08:38+01:00;TRANSPOLE:ItemId::732610:LOC;MARAIS/VICTOIRE/2021-03-08T19:17:31.000+01:00
TRANSPOLE:StopPointRef:BP:5269:LOC;VICTOIRE;14;MARAIS;2021-03-08T19:46:38+01:00;2021-03-08T19:38:38+01:00;TRANSPOLE:ItemId::728447:LOC;MARAIS/VICTOIRE/2021-03-08T19:46:38.000+01:00
TRANSPOLE:StopPointRef:BP:3819:LOC;W. CHURCHILL;14;MARAIS;2021-03-08T19:13:28+01:00;2021-03-08T19:09:08+01:00;TRANSPOLE:ItemId::729840:LOC;MARAIS/W. CHURCHILL/2021-03-08T19:13:28.000+01:00
TRANSPOLE:StopPointRef:BP:3819:LOC;W. CHURCHILL;14;MARAIS;2021-03-08T19:23:31+01:00;2021-03-08T19:08:38+01:00;TRANSPOLE:ItemId::732614:LOC;MARAIS/W. CHURCHILL/2021-03-08T19:23:31.000+01:00
TRANSPOLE:StopPointRef:BP:3819:LOC;W. CHURCHILL;14;MARAIS;2021-03-08T19:52:31+01:00;2021-03-08T19:38:53+01:00;TRANSPOLE:ItemId::728451:LOC;MARAIS/W. CHURCHILL/2021-03-08T19:52:31.000+01:00
TRANSPOLE:StopPointRef:BP:3898:LOC;WATTIGNIES BLUM;14;MARAIS;2021-03-08T19:08:43+01:00;2021-03-08T18:54:53+01:00;TRANSPOLE:ItemId::733595:LOC;MARAIS/WATTIGNIES BLUM/2021-03-08T19:08:43.000+01:00
TRANSPOLE:StopPointRef:BP:3898:LOC;WATTIGNIES BLUM;14;MARAIS;2021-03-08T19:28:59+01:00;2021-03-08T19:28:08+01:00;TRANSPOLE:ItemId::727558:LOC;MARAIS/WATTIGNIES BLUM/2021-03-08T19:28:59.000+01:00
TRANSPOLE:StopPointRef:BP:3898:LOC;WATTIGNIES BLUM;14;MARAIS;2021-03-08T19:50:35+01:00;2021-03-08T19:40:53+01:00;TRANSPOLE:ItemId::729862:LOC;MARAIS/WATTIGNIES BLUM/2021-03-08T19:50:35.000+01:00
TRANSPOLE:StopPointRef:BP:3495:LOC;BAILLY;16;MARCQ COLLEGE;2021-03-08T18:56:19+01:00;2021-03-08T18:47:27+01:00;TRANSPOLE:ItemId::736750:LOC;MARCQ COLLEGE/BAILLY/2021-03-08T18:56:19.000+01:00
TRANSPOLE:StopPointRef:BP:3495:LOC;BAILLY;16;MARCQ COLLEGE;2021-03-08T19:09:03+01:00;2021-03-08T18:47:27+01:00;TRANSPOLE:ItemId::739214:LOC;MARCQ COLLEGE/BAILLY/2021-03-08T19:09:03.000+01:00
TRANSPOLE:StopPointRef:BP:3495:LOC;BAILLY;16;MARCQ COLLEGE;2021-03-08T19:23:25+01:00;2021-03-08T19:19:38+01:00;TRANSPOLE:ItemId::737334:LOC;MARCQ COLLEGE/BAILLY/2021-03-08T19:23:25.000+01:00
TRANSPOLE:StopPointRef:BP:5109:LOC;BALLON;16;MARCQ COLLEGE;2021-03-08T19:05:32+01:00;2021-03-08T18:42:08+01:00;TRANSPOLE:ItemId::737319:LOC;MARCQ COLLEGE/BALLON/2021-03-08T19:05:32.000+01:00
TRANSPOLE:StopPointRef:BP:5109:LOC;BALLON;16;MARCQ COLLEGE;2021-03-08T19:19:32+01:00;2021-03-08T17:58:23+01:00;TRANSPOLE:ItemId::738339:LOC;MARCQ COLLEGE/BALLON/2021-03-08T19:19:32.000+01:00
TRANSPOLE:StopPointRef:BP:5109:LOC;BALLON;16;MARCQ COLLEGE;2021-03-08T19:39:36+01:00;2021-03-08T19:35:53+01:00;TRANSPOLE:ItemId::739606:LOC;MARCQ COLLEGE/BALLON/2021-03-08T19:39:36.000+01:00
TRANSPOLE:StopPointRef:BP:6397:LOC;BUISSON;16;MARCQ COLLEGE;2021-03-08T18:56:20+01:00;2021-03-08T18:46:09+01:00;TRANSPOLE:ItemId::739205:LOC;MARCQ COLLEGE/BUISSON/2021-03-08T18:56:20.000+01:00
TRANSPOLE:StopPointRef:BP:6397:LOC;BUISSON;16;MARCQ COLLEGE;2021-03-08T19:14:06+01:00;2021-03-08T19:04:23+01:00;TRANSPOLE:ItemId::737325:LOC;MARCQ COLLEGE/BUISSON/2021-03-08T19:14:06.000+01:00
TRANSPOLE:StopPointRef:BP:6397:LOC;BUISSON;16;MARCQ COLLEGE;2021-03-08T19:28:29+01:00;2021-03-08T19:22:38+01:00;TRANSPOLE:ItemId::738345:LOC;MARCQ COLLEGE/BUISSON/2021-03-08T19:28:29.000+01:00
TRANSPOLE:StopPointRef:BP:8141:LOC;CLEM. HIPPODROME;16;MARCQ COLLEGE;2021-03-08T18:57:23+01:00;2021-03-08T18:52:08+01:00;TRANSPOLE:ItemId::739206:LOC;MARCQ COLLEGE/CLEM. HIPPODROME/2021-03-08T18:57:23.000+01:00
TRANSPOLE:StopPointRef:BP:8141:LOC;CLEM. HIPPODROME;16;MARCQ COLLEGE;2021-03-08T19:15:25+01:00;2021-03-08T19:10:08+01:00;TRANSPOLE:ItemId::737326:LOC;MARCQ COLLEGE/CLEM. HIPPODROME/2021-03-08T19:15:25.000+01:00
TRANSPOLE:StopPointRef:BP:8141:LOC;CLEM. HIPPODROME;16;MARCQ COLLEGE;2021-03-08T19:31:16+01:00;2021-03-08T19:20:23+01:00;TRANSPOLE:ItemId::738346:LOC;MARCQ COLLEGE/CLEM. HIPPODROME/2021-03-08T19:31:16.000+01:00
TRANSPOLE:StopPointRef:BP:5332:LOC;DIEU DE MARCQ;16;MARCQ COLLEGE;2021-03-08T19:04:19+01:00;2021-03-08T18:42:08+01:00;TRANSPOLE:ItemId::737318:LOC;MARCQ COLLEGE/DIEU DE MARCQ/2021-03-08T19:04:19.000+01:00
TRANSPOLE:StopPointRef:BP:5332:LOC;DIEU DE MARCQ;16;MARCQ COLLEGE;2021-03-08T19:18:19+01:00;2021-03-08T17:58:23+01:00;TRANSPOLE:ItemId::738338:LOC;MARCQ COLLEGE/DIEU DE MARCQ/2021-03-08T19:18:19.000+01:00
TRANSPOLE:StopPointRef:BP:5332:LOC;DIEU DE MARCQ;16;MARCQ COLLEGE;2021-03-08T19:38:27+01:00;2021-03-08T19:29:08+01:00;TRANSPOLE:ItemId::739605:LOC;MARCQ COLLEGE/DIEU DE MARCQ/2021-03-08T19:38:27.000+01:00
TRANSPOLE:StopPointRef:BP:1964:LOC;DUPLEIX;16;MARCQ COLLEGE;2021-03-08T19:01:03+01:00;2021-03-08T18:42:08+01:00;TRANSPOLE:ItemId::737316:LOC;MARCQ COLLEGE/DUPLEIX/2021-03-08T19:01:03.000+01:00
TRANSPOLE:StopPointRef:BP:1964:LOC;DUPLEIX;16;MARCQ COLLEGE;2021-03-08T19:15:03+01:00;2021-03-08T17:58:23+01:00;TRANSPOLE:ItemId::738336:LOC;MARCQ COLLEGE/DUPLEIX/2021-03-08T19:15:03.000+01:00
TRANSPOLE:StopPointRef:BP:1964:LOC;DUPLEIX;16;MARCQ COLLEGE;2021-03-08T19:34:44+01:00;2021-03-08T18:18:23+01:00;TRANSPOLE:ItemId::739603:LOC;MARCQ COLLEGE/DUPLEIX/2021-03-08T19:34:44.000+01:00
TRANSPOLE:StopPointRef:BP:4003:LOC;GASSENDI;16;MARCQ COLLEGE;2021-03-08T19:06:40+01:00;2021-03-08T18:42:08+01:00;TRANSPOLE:ItemId::737320:LOC;MARCQ COLLEGE/GASSENDI/2021-03-08T19:06:40.000+01:00
TRANSPOLE:StopPointRef:BP:4003:LOC;GASSENDI;16;MARCQ COLLEGE;2021-03-08T19:21:42+01:00;2021-03-08T19:09:23+01:00;TRANSPOLE:ItemId::738340:LOC;MARCQ COLLEGE/GASSENDI/2021-03-08T19:21:42.000+01:00
TRANSPOLE:StopPointRef:BP:4003:LOC;GASSENDI;16;MARCQ COLLEGE;2021-03-08T19:40:32+01:00;2021-03-08T19:32:53+01:00;TRANSPOLE:ItemId::739607:LOC;MARCQ COLLEGE/GASSENDI/2021-03-08T19:40:32.000+01:00
TRANSPOLE:StopPointRef:BP:2035:LOC;GLADBECK;16;MARCQ COLLEGE;2021-03-08T18:53:16+01:00;2021-03-08T18:46:09+01:00;TRANSPOLE:ItemId::739203:LOC;MARCQ COLLEGE/GLADBECK/2021-03-08T18:53:16.000+01:00
TRANSPOLE:StopPointRef:BP:2035:LOC;GLADBECK;16;MARCQ COLLEGE;2021-03-08T19:10:35+01:00;2021-03-08T19:05:23+01:00;TRANSPOLE:ItemId::737323:LOC;MARCQ COLLEGE/GLADBECK/2021-03-08T19:10:35.000+01:00
TRANSPOLE:StopPointRef:BP:2035:LOC;GLADBECK;16;MARCQ COLLEGE;2021-03-08T19:26:08+01:00;2021-03-08T19:19:23+01:00;TRANSPOLE:ItemId::738343:LOC;MARCQ COLLEGE/GLADBECK/2021-03-08T19:26:08.000+01:00
TRANSPOLE:StopPointRef:BP:4468:LOC;HAUTES LOGES;16;MARCQ COLLEGE;2021-03-08T19:03:16+01:00;2021-03-08T18:47:27+01:00;TRANSPOLE:ItemId::739209:LOC;MARCQ COLLEGE/HAUTES LOGES/2021-03-08T19:03:16.000+01:00
TRANSPOLE:StopPointRef:BP:4468:LOC;HAUTES LOGES;16;MARCQ COLLEGE;2021-03-08T19:20:26+01:00;2021-03-08T19:04:38+01:00;TRANSPOLE:ItemId::737329:LOC;MARCQ COLLEGE/HAUTES LOGES/2021-03-08T19:20:26.000+01:00
TRANSPOLE:StopPointRef:BP:4468:LOC;HAUTES LOGES;16;MARCQ COLLEGE;2021-03-08T19:35:20+01:00;2021-03-08T19:20:23+01:00;TRANSPOLE:ItemId::738349:LOC;MARCQ COLLEGE/HAUTES LOGES/2021-03-08T19:35:20.000+01:00
TRANSPOLE:StopPointRef:BP:7008:LOC;HIPPODROME;16;MARCQ COLLEGE;2021-03-08T18:59:27+01:00;2021-03-08T18:52:08+01:00;TRANSPOLE:ItemId::739207:LOC;MARCQ COLLEGE/HIPPODROME/2021-03-08T18:59:27.000+01:00
TRANSPOLE:StopPointRef:BP:7008:LOC;HIPPODROME;16;MARCQ COLLEGE;2021-03-08T19:16:37+01:00;2021-03-08T19:11:53+01:00;TRANSPOLE:ItemId::737327:LOC;MARCQ COLLEGE/HIPPODROME/2021-03-08T19:16:37.000+01:00
TRANSPOLE:StopPointRef:BP:7008:LOC;HIPPODROME;16;MARCQ COLLEGE;2021-03-08T19:33:21+01:00;2021-03-08T19:19:23+01:00;TRANSPOLE:ItemId::738347:LOC;MARCQ COLLEGE/HIPPODROME/2021-03-08T19:33:21.000+01:00
TRANSPOLE:StopPointRef:BP:6408:LOC;JACQUET;16;MARCQ COLLEGE;2021-03-08T19:00:31+01:00;2021-03-08T18:42:08+01:00;TRANSPOLE:ItemId::737315:LOC;MARCQ COLLEGE/JACQUET/2021-03-08T19:00:31.000+01:00
TRANSPOLE:StopPointRef:BP:6408:LOC;JACQUET;16;MARCQ COLLEGE;2021-03-08T19:14:31+01:00;2021-03-08T17:58:23+01:00;TRANSPOLE:ItemId::738335:LOC;MARCQ COLLEGE/JACQUET/2021-03-08T19:14:31.000+01:00
TRANSPOLE:StopPointRef:BP:6408:LOC;JACQUET;16;MARCQ COLLEGE;2021-03-08T19:34:13+01:00;2021-03-08T18:18:23+01:00;TRANSPOLE:ItemId::739602:LOC;MARCQ COLLEGE/JACQUET/2021-03-08T19:34:13.000+01:00
TRANSPOLE:StopPointRef:BP:4854:LOC;LA FAYETTE;16;MARCQ COLLEGE;2021-03-08T19:04:20+01:00;2021-03-08T18:47:27+01:00;TRANSPOLE:ItemId::739210:LOC;MARCQ COLLEGE/LA FAYETTE/2021-03-08T19:04:20.000+01:00
TRANSPOLE:StopPointRef:BP:4854:LOC;LA FAYETTE;16;MARCQ COLLEGE;2021-03-08T19:21:22+01:00;2021-03-08T19:04:38+01:00;TRANSPOLE:ItemId::737330:LOC;MARCQ COLLEGE/LA FAYETTE/2021-03-08T19:21:22.000+01:00
TRANSPOLE:StopPointRef:BP:4854:LOC;LA FAYETTE;16;MARCQ COLLEGE;2021-03-08T19:37:21+01:00;2021-03-08T19:33:08+01:00;TRANSPOLE:ItemId::738350:LOC;MARCQ COLLEGE/LA FAYETTE/2021-03-08T19:37:21.000+01:00
TRANSPOLE:StopPointRef:BP:5050:LOC;LILLE EUROPE;16;MARCQ COLLEGE;2021-03-08T18:56:38+01:00;2021-03-08T18:42:08+01:00;TRANSPOLE:ItemId::737314:LOC;MARCQ COLLEGE/LILLE EUROPE/2021-03-08T18:56:38.000+01:00
TRANSPOLE:StopPointRef:BP:5050:LOC;LILLE EUROPE;16;MARCQ COLLEGE;2021-03-08T19:11:42+01:00;2021-03-08T19:09:23+01:00;TRANSPOLE:ItemId::738334:LOC;MARCQ COLLEGE/LILLE EUROPE/2021-03-08T19:11:42.000+01:00
TRANSPOLE:StopPointRef:BP:5050:LOC;LILLE EUROPE;16;MARCQ COLLEGE;2021-03-08T19:30:33+01:00;2021-03-08T19:13:38+01:00;TRANSPOLE:ItemId::739601:LOC;MARCQ COLLEGE/LILLE EUROPE/2021-03-08T19:30:33.000+01:00
TRANSPOLE:StopPointRef:BP:5008:LOC;LILLE FLANDRES;16;MARCQ COLLEGE;2021-03-08T18:55:00+01:00;2021-03-08T18:42:08+01:00;TRANSPOLE:ItemId::737313:LOC;MARCQ COLLEGE/LILLE FLANDRES/2021-03-08T18:55:00.000+01:00
TRANSPOLE:StopPointRef:BP:5008:LOC;LILLE FLANDRES;16;MARCQ COLLEGE;2021-03-08T19:09:00+01:00;2021-03-08T18:54:53+01:00;TRANSPOLE:ItemId::738333:LOC;MARCQ COLLEGE/LILLE FLANDRES/2021-03-08T19:09:00.000+01:00
TRANSPOLE:StopPointRef:BP:5008:LOC;LILLE FLANDRES;16;MARCQ COLLEGE;2021-03-08T19:29:00+01:00;2021-03-08T19:19:53+01:00;TRANSPOLE:ItemId::739600:LOC;MARCQ COLLEGE/LILLE FLANDRES/2021-03-08T19:29:00.000+01:00
TRANSPOLE:StopPointRef:BP:3563:LOC;MARCQ MAIRIE;16;MARCQ COLLEGE;2021-03-08T18:54:09+01:00;2021-03-08T18:38:23+01:00;TRANSPOLE:ItemId::736747:LOC;MARCQ COLLEGE/MARCQ MAIRIE/2021-03-08T18:54:09.000+01:00
TRANSPOLE:StopPointRef:BP:3563:LOC;MARCQ MAIRIE;16;MARCQ COLLEGE;2021-03-08T19:04:25+01:00;2021-03-08T18:51:53+01:00;TRANSPOLE:ItemId::739211:LOC;MARCQ COLLEGE/MARCQ MAIRIE/2021-03-08T19:04:25.000+01:00
TRANSPOLE:StopPointRef:BP:3563:LOC;MARCQ MAIRIE;16;MARCQ COLLEGE;2021-03-08T19:22:28+01:00;2021-03-08T19:04:23+01:00;TRANSPOLE:ItemId::737331:LOC;MARCQ COLLEGE/MARCQ MAIRIE/2021-03-08T19:22:28.000+01:00
TRANSPOLE:StopPointRef:BP:1731:LOC;MARCQ PISCINE;16;MARCQ COLLEGE;2021-03-08T18:59:58+01:00;2021-03-08T18:54:09+01:00;TRANSPOLE:ItemId::739208:LOC;MARCQ COLLEGE/MARCQ PISCINE/2021-03-08T18:59:58.000+01:00
TRANSPOLE:StopPointRef:BP:1731:LOC;MARCQ PISCINE;16;MARCQ COLLEGE;2021-03-08T19:18:21+01:00;2021-03-08T19:10:08+01:00;TRANSPOLE:ItemId::737328:LOC;MARCQ COLLEGE/MARCQ PISCINE/2021-03-08T19:18:21.000+01:00
TRANSPOLE:StopPointRef:BP:1731:LOC;MARCQ PISCINE;16;MARCQ COLLEGE;2021-03-08T19:34:41+01:00;2021-03-08T19:29:53+01:00;TRANSPOLE:ItemId::738348:LOC;MARCQ COLLEGE/MARCQ PISCINE/2021-03-08T19:34:41.000+01:00
TRANSPOLE:StopPointRef:BP:1060:LOC;MARCQ PLACE;16;MARCQ COLLEGE;2021-03-08T18:55:27+01:00;2021-03-08T18:41:09+01:00;TRANSPOLE:ItemId::736749:LOC;MARCQ COLLEGE/MARCQ PLACE/2021-03-08T18:55:27.000+01:00
TRANSPOLE:StopPointRef:BP:1060:LOC;MARCQ PLACE;16;MARCQ COLLEGE;2021-03-08T19:05:11+01:00;2021-03-08T18:54:09+01:00;TRANSPOLE:ItemId::739213:LOC;MARCQ COLLEGE/MARCQ PLACE/2021-03-08T19:05:11.000+01:00
TRANSPOLE:StopPointRef:BP:1060:LOC;MARCQ PLACE;16;MARCQ COLLEGE;2021-03-08T19:22:18+01:00;2021-03-08T19:10:53+01:00;TRANSPOLE:ItemId::737333:LOC;MARCQ COLLEGE/MARCQ PLACE/2021-03-08T19:22:18.000+01:00
TRANSPOLE:StopPointRef:BP:5059:LOC;PILON;16;MARCQ COLLEGE;2021-03-08T19:08:25+01:00;2021-03-08T18:57:38+01:00;TRANSPOLE:ItemId::737321:LOC;MARCQ COLLEGE/PILON/2021-03-08T19:08:25.000+01:00
TRANSPOLE:StopPointRef:BP:5059:LOC;PILON;16;MARCQ COLLEGE;2021-03-08T19:24:44+01:00;2021-03-08T19:12:53+01:00;TRANSPOLE:ItemId::738341:LOC;MARCQ COLLEGE/PILON/2021-03-08T19:24:44.000+01:00
TRANSPOLE:StopPointRef:BP:5059:LOC;PILON;16;MARCQ COLLEGE;2021-03-08T19:41:26+01:00;2021-03-08T19:31:17+01:00;TRANSPOLE:ItemId::739608:LOC;MARCQ COLLEGE/PILON/2021-03-08T19:41:26.000+01:00
TRANSPOLE:StopPointRef:BP:4223:LOC;PONT COURROY;16;MARCQ COLLEGE;2021-03-08T18:58:39+01:00;2021-03-08T18:49:08+01:00;TRANSPOLE:ItemId::736751:LOC;MARCQ COLLEGE/PONT COURROY/2021-03-08T18:58:39.000+01:00
TRANSPOLE:StopPointRef:BP:4223:LOC;PONT COURROY;16;MARCQ COLLEGE;2021-03-08T19:10:25+01:00;2021-03-08T18:48:23+01:00;TRANSPOLE:ItemId::739215:LOC;MARCQ COLLEGE/PONT COURROY/2021-03-08T19:10:25.000+01:00
TRANSPOLE:StopPointRef:BP:4223:LOC;PONT COURROY;16;MARCQ COLLEGE;2021-03-08T19:26:37+01:00;2021-03-08T19:05:23+01:00;TRANSPOLE:ItemId::737335:LOC;MARCQ COLLEGE/PONT COURROY/2021-03-08T19:26:37.000+01:00
TRANSPOLE:StopPointRef:BP:5382:LOC;QUESNE MAIRIE;16;MARCQ COLLEGE;2021-03-08T18:54:04+01:00;2021-03-08T18:41:53+01:00;TRANSPOLE:ItemId::736748:LOC;MARCQ COLLEGE/QUESNE MAIRIE/2021-03-08T18:54:04.000+01:00
TRANSPOLE:StopPointRef:BP:5382:LOC;QUESNE MAIRIE;16;MARCQ COLLEGE;2021-03-08T19:04:36+01:00;2021-03-08T18:55:53+01:00;TRANSPOLE:ItemId::739212:LOC;MARCQ COLLEGE/QUESNE MAIRIE/2021-03-08T19:04:36.000+01:00
TRANSPOLE:StopPointRef:BP:5382:LOC;QUESNE MAIRIE;16;MARCQ COLLEGE;2021-03-08T19:21:32+01:00;2021-03-08T19:11:23+01:00;TRANSPOLE:ItemId::737332:LOC;MARCQ COLLEGE/QUESNE MAIRIE/2021-03-08T19:21:32.000+01:00
TRANSPOLE:StopPointRef:BP:1560:LOC;ROUGES BARRES;16;MARCQ COLLEGE;2021-03-08T18:53:24+01:00;2021-03-08T18:51:08+01:00;TRANSPOLE:ItemId::739204:LOC;MARCQ COLLEGE/ROUGES BARRES/2021-03-08T18:53:24.000+01:00
TRANSPOLE:StopPointRef:BP:1560:LOC;ROUGES BARRES;16;MARCQ COLLEGE;2021-03-08T19:12:16+01:00;2021-03-08T19:04:23+01:00;TRANSPOLE:ItemId::737324:LOC;MARCQ COLLEGE/ROUGES BARRES/2021-03-08T19:12:16.000+01:00
TRANSPOLE:StopPointRef:BP:1560:LOC;ROUGES BARRES;16;MARCQ COLLEGE;2021-03-08T19:27:20+01:00;2021-03-08T19:19:23+01:00;TRANSPOLE:ItemId::738344:LOC;MARCQ COLLEGE/ROUGES BARRES/2021-03-08T19:27:20.000+01:00
TRANSPOLE:StopPointRef:BP:5090:LOC;ST MAURICE;16;MARCQ COLLEGE;2021-03-08T19:02:28+01:00;2021-03-08T18:42:08+01:00;TRANSPOLE:ItemId::737317:LOC;MARCQ COLLEGE/ST MAURICE/2021-03-08T19:02:28.000+01:00
TRANSPOLE:StopPointRef:BP:5090:LOC;ST MAURICE;16;MARCQ COLLEGE;2021-03-08T19:16:32+01:00;2021-03-08T19:08:23+01:00;TRANSPOLE:ItemId::738337:LOC;MARCQ COLLEGE/ST MAURICE/2021-03-08T19:16:32.000+01:00
TRANSPOLE:StopPointRef:BP:5090:LOC;ST MAURICE;16;MARCQ COLLEGE;2021-03-08T19:36:04+01:00;2021-03-08T18:18:23+01:00;TRANSPOLE:ItemId::739604:LOC;MARCQ COLLEGE/ST MAURICE/2021-03-08T19:36:04.000+01:00
TRANSPOLE:StopPointRef:BP:138:LOC;VANDENBERGHE;16;MARCQ COLLEGE;2021-03-08T18:52:45+01:00;2021-03-08T18:20:09+01:00;TRANSPOLE:ItemId::739202:LOC;MARCQ COLLEGE/VANDENBERGHE/2021-03-08T18:52:45.000+01:00
